manhattan,freq
4,2
12,0
13,0
24,2978
41,49264
42,30621
43,7309
45,1
48,0
50,0
68,0
74,56493
75,47990
79,0
87,0
88,0
90,0
100,0
103,0
104,0
105,0
107,0
113,0
114,0
116,12614
120,94
125,0
127,2612
128,142
137,0
140,0
141,1
142,1
143,0
144,1
148,2
151,2
152,6828
153,328
158,1
161,1
162,0
163,1
164,0
166,34885
170,0
186,0
194,257
202,92
209,0
211,1
224,1
229,1
230,0
231,0
232,3
233,0
234,0
236,2259
237,0
238,2
239,0
243,4581
244,19749
246,0
249,1
261,0
262,26
263,636
