manhattan,freq
4,45
12,1
13,42
24,15
41,112
42,152
43,12
45,30
48,95
50,46
68,60
74,88
75,204
79,49
87,58
88,24
90,48
100,43
103,0
104,0
105,0
107,143
113,20
114,8
116,42
120,0
125,23
127,31
128,0
137,191
140,200
141,57
142,131
143,25
144,32
148,17
151,26
152,44
153,6
158,12
161,237
162,96
163,82
164,49
166,75
170,180
186,46
194,3
202,4
209,31
211,12
224,13
229,35
230,242
231,166
232,32
233,57
234,56
236,65
237,44
238,29
239,41
243,79
244,204
246,14
249,13
261,42
262,27
263,38
