manhattan,freq
4,50
12,2
13,30
24,29
41,228
42,503
43,22
45,24
48,68
50,70
68,65
74,247
75,298
79,101
87,89
88,26
90,51
100,43
103,0
104,0
105,0
107,161
113,23
114,14
116,169
120,1
125,7
127,68
128,5
137,335
140,256
141,60
142,135
143,38
144,28
148,20
151,79
152,109
153,14
158,8
161,244
162,69
163,62
164,39
166,91
170,181
186,54
194,20
202,120
209,40
211,7
224,9
229,54
230,137
231,146
232,38
233,55
234,54
236,77
237,72
238,82
239,32
243,143
244,308
246,17
249,12
261,21
262,31
263,60
