manhattan,freq
4,27
12,1
13,30
24,24
41,149
42,215
43,20
45,21
48,75
50,48
68,71
74,113
75,244
79,45
87,64
88,24
90,59
100,87
103,0
104,0
105,0
107,170
113,34
114,11
116,57
120,1
125,11
127,47
128,4
137,259
140,174
141,53
142,96
143,18
144,30
148,19
151,58
152,47
153,6
158,6
161,260
162,158
163,75
164,60
166,71
170,211
186,59
194,2
202,83
209,25
211,5
224,8
229,50
230,226
231,166
232,35
233,59
234,65
236,118
237,53
238,44
239,39
243,62
244,202
246,22
249,16
261,27
262,18
263,30
