manhattan,freq
4,0
12,0
13,0
24,2336
41,50100
42,31952
43,7626
45,0
48,0
50,0
68,0
74,57330
75,47847
79,0
87,1
88,0
90,0
100,0
103,0
104,0
105,0
107,3
113,0
114,0
116,13059
120,127
125,0
127,2820
128,126
137,0
140,2
141,1
142,0
143,0
144,1
148,0
151,1
152,6950
153,383
158,0
161,0
162,1
163,0
164,0
166,28241
170,0
186,0
194,50
202,86
209,0
211,0
224,1
229,4
230,1
231,1
232,0
233,1
234,0
236,1881
237,0
238,2
239,1
243,4483
244,19841
246,0
249,0
261,1
262,24
263,581
