manhattan,freq
4,1
12,0
13,5
24,3065
41,60347
42,38756
43,10497
45,0
48,22
50,8
68,11
74,62045
75,58178
79,23
87,10
88,1
90,20
100,9
103,0
104,0
105,0
107,15
113,13
114,10
116,16422
120,130
125,5
127,3524
128,177
137,13
140,24
141,18
142,14
143,4
144,5
148,9
151,9
152,8256
153,499
158,8
161,41
162,23
163,36
164,11
166,39937
170,31
186,10
194,26
202,99
209,5
211,6
224,0
229,32
230,34
231,10
232,4
233,19
234,25
236,2404
237,26
238,15
239,20
243,6442
244,24388
246,8
249,15
261,6
262,53
263,656
